ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
Dokternya ramah-ramah dan kokunikatif dalam menjelaskan diagnosa,4,2026-03-07 23:19:58-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9864165782928467,positif
pengobatan gak sembuh,1,2026-03-07 22:31:13-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9976353645324707,negatif
"Beli obat karna urgent akhirnya beli di sini karna dirumah cuma sendirian gakuat mau keluar, di apk estimasi 40-60ml nit DAN PESANAN UDH LEBIH DRI 3JAM BLM DIKIRIM2 CHT TLP CALL CENTER NO RESPON SEMUA, DRIVER GA DI BALES GA DI ANGKAT,MAU MINTA BATAL IN PESANAN SUSAH BGT GA DI RESPON 
APK GILA",1,2026-03-07 13:08:06-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9944792985916138,negatif
Dokter kooperatif dan cepat,5,2026-03-06 19:38:36-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9236631393432617,positif
"Pengalaman pertama pakai jasa halodoc untuk konsultasi keluhan kesehatan, sangat recommended. Dengan biaya yang terjangkau bisa sharing langsung sama dokter dan diresepkan👍",5,2026-03-06 13:21:50-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9920864701271057,positif
dokter sangat baik dan penjelasan mudah di pahami,5,2026-03-05 09:54:32-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9912152290344238,positif
"niat mau konsul soal jerawat di halodoc dengan harga yg lumayan yaa 61k, ehh malah dokternya ga on time, sya tunggu 15 menitan masih offline doknya, jadi sya keluar apk,sya fikir dok sibuk atau apalah itu dan sesi diakhiri trs uangnya dikembalikan ehh ternyata tidak, doknya online di menit” mau habiss dan itu sya masih gatau klo dok uda online, ktnya sya gada respon selama 10 menit trs sesinya langsung diakhiri dannn yaaa uangnya TERBUANG SIA-SIA😤ga lagi deh mau konsul atau apapun itu ke halodoc NYESEL KONSUL SM DOK KARLINA",1,2026-03-04 21:47:19-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9873365759849548,negatif
dokter irene baik banget,5,2026-03-04 21:34:42-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9911596179008484,positif
terima kasih dok mudah2an obatnya cocok dan dokter nya ramah,5,2026-03-04 21:14:05-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9405463933944702,positif
Mantul,5,2026-03-04 20:22:27-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9941601753234863,positif
Bagus pelayanannya,5,2026-03-03 02:42:01-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9973108768463135,positif
"Enak konsulnya, pembatasan makanan juga fleksible tidak mengekang makan ini dan itu",5,2026-03-03 01:56:02-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9960618615150452,positif
Dokternya sangat jelas dan ramah,4,2026-03-02 17:05:38-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9927452206611633,positif
"Dokternya cepat sekali responnya,memberikan yang terbaik.",5,2026-03-01 11:49:41-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9912759065628052,positif
Baik membantu sangat bagus,5,2026-02-28 22:38:09-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9921248555183411,positif
"kurir tidak tepat waktu, cs tidak menyelesaikan masalah. tidak ada kompensasi apapun, mempersulit orang sakit. bintang 1 juga kebagusan buat layanan sampah kayak gini.",1,2026-02-28 07:56:34-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9982421398162842,negatif
"tadi sya nanya dokter minta dijelaskan terkait sakit yg saya alami. Dari pihak dokternya udah chat, bahkan beliau bisa reply chatnya tersebut. Sedangkan di sya ga ada sama sekali masuk bubble chatnya, sya ga bisa ngeklik chat dokter yg dia reply itu, krn pesannya ga ada masuk sama sekali. Mana dibatesin waktu yg sedikit banget, jadi sesi konsultasinya berhenti tengah jalan.",2,2026-02-27 17:47:21-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9209608435630798,negatif
"Pelayanan dokter dan app cukup baik, tapi appnya menyulitkan di saat dibutuhkan. Saat penting butuh konsultasi segera atau beli obat yg cepat, malah didirect untuk update app, tidak bisa dipakai lgsg. Bila dinyalakan auto-update, menyedpt data karena sering sekali minta update. Mengecewakan.",3,2026-02-27 08:09:44-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9945514798164368,netral
Dokternya baik bangett,5,2026-02-27 06:40:30-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9945361614227295,positif
"pesen produk kesehatan, ternyata apotek salah kasih ke kurir. saya order salep jerawat yg dtg malah insulin, call ke applikasi disuruh tunggu 3 hari. udah nunggu 3 hari masih gada kejelasan juga. bahkan kurir sampe di suspend ga boleh narik. asli kl emg urgent pesen disini ngeri2 sih. kebayang kan kl org yg lg butuh insulin buru2, gegara penanganan halodoc yg lama, berujung kondisi pasien malah parah?",1,2026-02-26 22:02:05-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.995646059513092,negatif
Dokternya ramah dan sangat informatif sekali dan teliti. Tq Halodoc dan dokter yang menangani.🙏🏻,5,2026-02-26 09:27:34-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.7361844182014465,positif
"Awal chat dengan dokter umum, tertera biaya konsultasi ditanggung asuransi. Tiba2 setelah selesai malah muncul tagihan. Setelah chat dengan customer service, diinfo bahwa pertanyaan terkait dental (gigi) tidak ditanggung asuransi. Padahal saya pilih dokter yg ada dikategori dokter umum, dan sudah ada label ditanggung asuransi. Kalau memang ada aturan dental tidak ditanggung, harusnya langsung saja tolak menjawab terkait hal tersebut. Jangan sembarangan jawab dan tiba2 nagih dong. Dan tiba2 juga asuransi saya di blokir. Kurang ajar banget Halodoc scammer handal. Semoga kalian dapat pembalasan yg setimpal.",1,2026-02-25 11:53:59-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9800430536270142,negatif
Helpful,5,2026-02-25 06:50:25-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9910804629325867,positif
"Saya kira saya bisa punya program diet yang lebih mantap daripada yang sudah saya susun ternyata saya malah ditodong untuk beli obat, ini nggak profesional sama sekali, buat program yang bener dong.",1,2026-02-25 00:11:16-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.860196590423584,negatif
Pemalas,1,2026-02-24 05:01:41-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9959864020347595,negatif
Bagus sekali responnya,5,2026-02-24 04:44:52-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.995345413684845,positif
"kecewa baru kali ini, padahal apotek terdekat banyak dan dekat kota Palembang tapi kenapa paket obat dikirim dari Jakarta??? mana pemgirimannya lama kali sudah 11 hari 😑 cs di aplikasi no respon pulak. SAMPAI HARI INI PENGIRIMAN DITUNDA ENTAH DIMANA ITU BARANG. TOLONG REFUNDKAN SAJA UANG SAYA",1,2026-02-24 03:49:47-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9935193657875061,negatif
"Sangat membantu, Terimakasih",5,2026-02-23 17:39:56-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9701703786849976,positif
Very helpfull,5,2026-02-23 12:35:49-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9852011799812317,positif
"Dokternya baik, penjelasannya sangat detail, komunikatif, menjawab semua pertanyaan, dokternya ramah juga. Best 🫶🏻",5,2026-02-22 04:45:34-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9908820390701294,positif
Bagus langsung gercep juga. Semoga cocok dokternya. Makasih,5,2026-02-22 02:42:15-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9836763739585876,positif
Sering eror terutama saat sedang chat dengan dokter dan koneksi ke server yg lambat,3,2026-02-21 23:58:36-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9935364127159119,netral
dokter alfred sangat membantu,5,2026-02-20 23:24:07-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9843258261680603,positif
"Pesan obat psikiater pakai layanan instan yang 3-5 jam sampai, tapi sama driver diantar ke alamat yang SALAH. Sudah hubungi CS, tapi hanya direspon dengan informasi diproses 3 hari kerja. Ini kalau orangnya udah mau meninggal juga harus tunggu 3 hari kerja apa gimana? Driver sama sekali tidak ada konfirmasi ke saya dan status pesanan sudah dikonfirmasi diterima PADAHAL BELUM DITERIMA. Tidak ada garansi setelah 3 hari, itu obat bakal sampai, direfund, atau gimana. Aplikasi dan koordinasinya gak jelas. Beli obat instan biar cepat sampai MALAH DIPERSULIT. APLIKASI SCAM!!!!!!!!!!",1,2026-02-19 02:08:32-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9960013031959534,negatif
"Nunggu obat 2 jam setengah. Driver ga bisa dihubungi. Cuma bisa di call dan sms tp ga ada respon dari driver, status di aplikasi masih “driver ditugaskan”, dan ga ada live tracking. Org sakit butuh bgt obat. Ini bukan pesen makanan atau kopi loh. CS nya jg ga helpful. SLA nya lama bgt dan ga responsif. Boo 👎🏻👎🏻👎🏻",1,2026-02-18 06:09:17-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9706320762634277,negatif
Dokternya cepat tanggap dan pembelian obat tidak memaksa,5,2026-02-17 22:45:43-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9924020767211914,positif
Good job,5,2026-02-17 09:48:06-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9929625391960144,positif
"terimakasihh ya apotik dan oak kurirnya, semenjak ada halodok beli obat untuk orang tersayang jauh lebih mudahh",5,2026-02-17 07:56:47-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9906918406486511,positif
Aplikasi halodoc sangat bisa diandalkan saat butuh obat tengah malam,5,2026-02-17 07:23:14-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9307377338409424,positif
"Lebih mudah, tidak lama mengantri, efisiensi waktu dan bisa langsung dpt diagnosa via online dengan dokter sesuai prosedur secara online",5,2026-02-17 04:54:17-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.956367552280426,positif
Ramah baik dan gampang untuk d mengerti 🥰🥰,4,2026-02-17 03:11:57-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9323492050170898,positif
sangat membantu kalo lagi sakit,5,2026-02-16 02:17:10-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9928820133209229,positif
Dokternya slow respon balas di 3 menit terakhi! Mungkin bagi dokter 59.000 itu sedikit tapi bagi saya itu banyak!!!,1,2026-02-14 21:27:36-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.8884024024009705,negatif
"Sangat membantu bisa konsultasi dokter secara online dan pemesanan obat yang terintegrasi, terima kasih halodoc..",5,2026-02-13 19:06:59-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9160451292991638,positif
Intinya percuma instan tp 1 jam aplikasi nya dan mitra diperbaiki donk,1,2026-02-13 03:20:53-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9382672905921936,negatif
"Jangan pakai app ini dengan cuma2 karna halodoc ga kasih solusi humanis dan fleksible, ini sama aja pencurian halus karna customer tidak konsultasi sama sekali dikarnakan ketiduran tapi dana terpotong 100%, tidak ada toleransi sama sekali, meski tidak ada interaksi antara dokter dan pasien. Bagaimana kalau ada yang kehilangan hp saat mau konsultasi terjadwal? Benar2 tidak humanis, kecewa sekali!",1,2026-02-12 16:34:23-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.995846688747406,negatif
Jelas Cepat dan praktis,5,2026-02-12 15:02:29-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9929155111312866,positif
Bego ui/ux nya,5,2026-02-12 07:47:29-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9976524710655212,positif
"Tidak seperti aplikasi sebelah yg waktunya tidak terbatas, se-selesainya pasien bertanya. Di sini diburu-buru sama durasi padahal bisa saja dokternya agak lambat respon. Pertanyaan belum terjawab, sudah berakhir durasi chatnya. Biaya juga lebih mahal daripada aplikasi sebelah, ga masalah sih yg penting dokternya kompeten. Cuma waktu chatnya tolong lebih fleksibel.",2,2026-02-12 07:26:28-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.63360595703125,negatif
Sangat Cepat,5,2026-02-11 07:21:05-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9941196441650391,positif
"Pelayanan bagus
Dokternya gercep",5,2026-02-10 09:23:30-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9957692623138428,positif
Aplikasi dokter terbest and terpercaya dan gercep banget . Makasih,5,2026-02-09 06:42:56-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9916626214981079,positif
bagus dokter sangat ramah,5,2026-02-06 08:23:28-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9957742094993591,positif
"Sudah bayar tinggal nunggu di antar tiba tiba dibatalin sepihak, udah bayar mahal di refund cuma 1000 rupiah",1,2026-02-05 00:33:00-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9409202337265015,negatif
"Saya kecewa, sudah selesai konsultasi dan pesan obat lalu obat sudah di pickup oleh driver tapi setelah status pick up tiba tiba status pesanan sudah di terima. Padahal saya belum terima obat nya dan tidak ada bukti foto penerimaan juga, lapo ke CS Hallodoc di tanggapi tapi di suruh menunggu 3 hari, tiap hari saya follow up tapi balasan nya harus diminta menunggu. Orang sakit tapi di suruh menunggu kapan minum obat nya, kecewa dengan pelayanan dan follow up yang lama.",1,2026-02-04 08:05:53-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.996742308139801,negatif
Selalu dapat solusi dan obat yang tepat kalau soal jerawat ke dokter indra,5,2026-02-03 23:45:13-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9233431816101074,positif
Dokter nya ramah . Dan mau menjelaskan dengan sabar,5,2026-02-03 01:54:11-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9820432066917419,positif
Cepat lengkap dan sesuai,5,2026-02-02 18:15:51-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9641112089157104,positif
"Easy apps, simple to form filling, fast doctor response & fast sending medicine from near apotik, with very affordable price. D best👍👍👍👍👍",5,2026-02-01 02:36:54-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.526330828666687,positif
Dokternya sangat fast responses,5,2026-01-31 18:23:08-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9247240424156189,positif
"Trimaksih hallo dok, sangat sangat membantu sya…",5,2026-01-31 12:11:11-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.6834086775779724,positif
Dokternya responsif dan aktif jadi ga lama2 untuk konsul,5,2026-01-30 22:10:31-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.945336103439331,positif
Mungkin harga obatnya memang diatas pasaran,5,2026-01-30 14:30:03-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.6492438912391663,positif
Ok bgt,5,2026-01-30 05:52:48-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9950337409973145,positif
"Biaya admin dan ongkirnya mahal bgtttt, contoh pesen obat harga 19rb, tp total bayar jd 46rb lebih dari 2x lipat harga obat",2,2026-01-30 04:19:28-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9954828023910522,negatif
Dokternya sangat ramah dan memberikan penjelasan yah detail,5,2026-01-29 17:10:06-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9900034070014954,positif
"Ramah, sangat cepat tanggap",5,2026-01-29 04:44:32-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9955697655677795,positif
"Saya sudah melakukan pembayaran untuk Konsultasi dengan dokter psikiatris Fitriyana Astuti sebesar Rp100rb untuk sesi 30 menit. Namun sayangnya, karena terlambat lebih dari 10 menit konsultasi ditandai selesai dan uang Saya lenyap begitu saja tanpa pelayanan apapun, Saya bahkah belum ada konsultasi apapun dengan dokter tersebut.
Saya sudah menghubungi CS Halodoc dan mengatakan kebijakan sistem tidak dapat melakuman refund uang meski tidak mendapatkan apapun dari membayar sesi. Sangat kecewa bahwa sistem ini menguntungkan dokter dan merugikan pembeli.",1,2026-01-29 00:13:24-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9950186014175415,negatif
"konsultasi di halodoc udah bayar dan ingin dapet resep racikannya tapi dokter tidak respon juga di chat room, terus karena waktunya cuma 30 detik jadi chat room tersebut otomatis selesai padalah belum sempet konsultasi apapun!! ini ke 2 kalinya kayak gini, kalau dokter belum siap dan aplikasinya belum siap gausah deh adain fitur kayak gitu duit kebuang cuma-cuma perkara dokter blga stand by dan bales chatnya lama! nyari duit gitu amat! KALAU ADA BINTANG NOL SAYA KASIH BINTANG NOL!! HAPUS AJA APK LU!! GA GUNA!!!",1,2026-01-28 21:02:34-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9804046750068665,negatif
kak ini aku ada kelebihan obat banyak bgt beneuron,5,2026-01-28 19:00:30-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.858787477016449,positif
Mengerti,5,2026-01-28 06:48:10-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.8773725628852844,positif
semoga selalu cocok,5,2026-01-28 05:49:00-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9686815738677979,positif
dokternya detil dan mudah dipahami bahasanya,5,2026-01-27 16:29:41-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,positif,0.9862238168716431,positif
"Percuma skali chat dg dokter anria maswita ahli nutritionist,byar mahal2 72.500 tp gak dapat solusi apa2 ..jawabanya kayak penjelasan di google. Blum 15menit chat tiba2 udah di putus aja sepihak sama dokternya,tanya kek saya sudah puas apa blum dg jawabanya. Sumpah gak iklas skali keluarin uang segitu😡😡",1,2026-01-26 04:31:43-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9330866932868958,negatif
Jgn pake dah apps ini buang buang duit aja. Udh komplain ke cs tp gak ditanganin dengan baik,1,2026-01-25 04:40:31-07:00,kesehatan_medis,"Halodoc: Dokter, Obat & Lab",1067217981,negatif,0.9953449368476868,negatif
